date,rat_name,rat_ID,DOB,Sex,weight,Genotype,HL_date,invalid,file_name,experiment,phase,task,detail,stim_type,analysis_type,complete_block_count,trial_count,hit_percent,FA_percent,UUID,block_size,line,genotype
2025-02-27,Purple1,559,20231117,Male,582.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),16.0,243,0.893004115226337,0.102880658436214,20250227110118_145.505004376173_1.79725535842438,15,SD,WT
2025-02-28,Purple1,559,20231117,Male,589.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),22.0,332,0.924698795180723,0.0421686746987952,20250228110911_9.59700085222721_1.79014068984656,15,SD,WT
2025-03-01,Purple1,559,20231117,Male,580.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),20.0,311,0.877813504823151,0.102893890675241,20250301122912_264.351000264287_1.79595337677232,15,SD,WT
2025-03-03,Purple1,559,20231117,Male,588.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),15.0,229,0.85589519650655,0.109170305676856,20250303110734_244.847002252936_1.62143078270482,15,SD,WT
2025-03-04,Purple1,559,20231117,Male,575.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),20.0,310,0.796774193548387,0.148387096774194,20250304111229_185.894002765417_1.18312329480725,15,SD,WT
2025-03-05,Purple1,559,20231117,Male,579.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),18.0,272,0.908088235294118,0.0772058823529412,20250305113028_233.117001503706_1.57268144413941,15,SD,WT
2025-03-06,Purple1,559,20231117,Male,585.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),21.0,324,0.953703703703704,0.0401234567901235,20250306111813_81.7990031093359_1.31426053657018,15,SD,WT
2025-03-07,Purple1,559,20231117,Male,583.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),17.0,263,0.901140684410646,0.0760456273764259,20250307111505_126.149999722838_1.55400815647315,15,SD,WT
2025-03-08,Purple1,559,20231117,Male,584.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),18.0,278,0.906474820143885,0.079136690647482,20250308113950_156.979997456074_1.48285051995718,15,SD,WT
2025-03-08,Purple1,559,20231117,Male,584.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),18.0,278,0.906474820143885,0.079136690647482,20250308113934_156.979997456074_1.48285051995718,15,SD,WT
2025-03-10,Purple1,559,20231117,Male,580.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),13.0,202,0.787128712871287,0.168316831683168,20250310111634_201.799006015062_1.56356520935555,15,SD,WT
2025-03-11,Purple1,559,20231117,Male,574.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),15.0,228,0.87280701754386,0.118421052631579,20250311111310_156.126994639635_1.5085450510775,15,SD,WT
2025-03-12,Purple1,559,20231117,Male,569.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),19.0,289,0.84083044982699,0.114186851211073,20250312112143_286.158999055624_1.18890678916089,15,SD,WT
2025-03-13,Purple1,559,20231117,Male,565.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),21.0,315,0.796825396825397,0.155555555555556,20250313112841_119.363001734018_1.41152860878573,15,SD,WT
2025-03-14,Purple1,559,20231117,Male,561.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),19.0,296,0.817567567567568,0.155405405405405,20250314110449_152.994000166655_1.14454853929917,15,SD,WT
2025-03-15,Purple1,559,20231117,Male,564.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),20.0,303,0.907590759075908,0.0627062706270627,20250315112021_211.914994195104_1.47296338467041,15,SD,WT
2025-03-17,Purple1,559,20231117,Male,571.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),17.0,255,0.729411764705882,0.223529411764706,20250317110830_261.682004481554_1.53393302418732,15,SD,WT
2025-03-18,Purple1,559,20231117,Male,568.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),20.0,300,0.86,0.103333333333333,20250318110743_322.412000969052_1.25880685676137,15,SD,WT
2025-03-19,Purple1,559,20231117,Male,563.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),20.0,306,0.761437908496732,0.183006535947712,20250319111605_183.464997634292_1.7499930579479,15,SD,WT
2025-03-20,Purple1,559,20231117,Male,564.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),20.0,306,0.830065359477124,0.11437908496732,20250320105943_159.793993458152_1.93056998906016,15,SD,WT
2025-03-21,Purple1,559,20231117,Male,561.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),20.0,306,0.872549019607843,0.0816993464052288,20250321112030_177.560996264219_1.29209223099593,15,SD,WT
2025-03-22,Purple1,559,20231117,Male,559.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),20.0,313,0.750798722044728,0.207667731629393,20250322111639_142.181003093719_1.29505103736464,15,SD,WT
2025-03-24,Purple1,559,20231117,Male,563.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),20.0,302,0.850993377483444,0.102649006622517,20250324111900_196.186996623874_1.62470241492953,15,SD,WT
2025-03-26,Purple1,559,20231117,Male,551.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),20.0,303,0.897689768976898,0.0924092409240924,20250326113103_262.990999594331_1.0758637677714,15,SD,WT
2025-03-27,Purple1,559,20231117,Male,549.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),21.0,320,0.765625,0.15,20250327112747_22.9079928249121_1.2409547749575,15,SD,WT
2025-03-28,Purple1,559,20231117,Male,543.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),21.0,320,0.84375,0.125,20250328110554_151.075996086001_1.94199666267641,15,SD,WT
2025-03-31,Purple1,559,20231117,Male,555.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),20.0,301,0.897009966777409,0.0764119601328904,20250331110820_274.648993089795_1.43083091375754,15,SD,WT
2025-04-01,Purple1,559,20231117,Male,560.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),20.0,311,0.909967845659164,0.0610932475884244,20250401110803_168.362997472286_1.69985839194223,15,SD,WT
2025-04-02,Purple1,559,20231117,Male,556.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),19.0,293,0.83617747440273,0.109215017064846,20250402111813_357.748994976282_1.72852282317015,15,SD,WT
2025-04-04,Purple1,559,20231117,Male,572.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),19.0,289,0.944636678200692,0.0346020761245675,20250404111810_278.768001124263_1.39779006777491,15,SD,WT
2025-04-05,Purple1,559,20231117,Male,551.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),20.0,300,0.92,0.0566666666666667,20250405114006_3.29900644719601_1.26133187146743,15,SD,WT
2025-04-07,Purple1,559,20231117,Male,554.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),22.0,339,0.926253687315634,0.0471976401179941,20250407111929_170.619000121951_1.96306258917891,15,SD,WT
2025-04-08,Purple1,559,20231117,Male,553.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),24.0,361,0.878116343490305,0.0858725761772853,20250408112855_389.797996357083_1.23143281490922,15,SD,WT
2025-04-09,Purple1,559,20231117,Male,547.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),21.0,321,0.900311526479751,0.0778816199376947,20250409114406_101.03600397706_1.83177533296532,15,SD,WT
2025-04-10,Purple1,559,20231117,Male,544.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),22.0,339,0.805309734513274,0.135693215339233,20250410112243_388.149996846914_1.19222455888874,15,SD,WT
2025-04-11,Purple1,559,20231117,Male,547.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),24.0,364,0.923076923076923,0.0357142857142857,20250411112839_290.921998769045_1.67955556096532,15,SD,WT
2025-04-12,Purple1,559,20231117,Male,570.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),24.0,367,0.877384196185286,0.0790190735694823,20250412115308_167.644001170993_1.46000067231697,15,SD,WT
2025-04-14,Purple1,559,20231117,Male,559.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),22.0,340,0.888235294117647,0.0970588235294118,20250414112309_145.389997959137_1.7916116725665,15,SD,WT
2025-04-15,Purple1,559,20231117,Male,540.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),20.0,304,0.796052631578947,0.164473684210526,20250415114654_403.149000182748_1.92686345064104,15,SD,WT
2025-04-16,Purple1,559,20231117,Male,555.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),23.0,358,0.88268156424581,0.100558659217877,20250416111709_171.872996538877_1.54676489931512,15,SD,WT
2025-04-18,Purple1,559,20231117,Male,542.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),23.0,356,0.780898876404494,0.174157303370787,20250418112543_81.3880015164614_1.63860727931523,15,SD,WT
2025-04-19,Purple1,559,20231117,Male,540.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),21.0,329,0.887537993920973,0.0851063829787234,20250419115118_86.4790018647909_1.51574525279932,15,SD,WT
2025-04-21,Purple1,559,20231117,Male,545.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),25.0,375,0.909333333333333,0.056,20250421113614_133.422993868589_1.37598183803259,15,SD,WT
2025-04-22,Purple1,559,20231117,Male,549.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),23.0,351,0.868945868945869,0.0997150997150997,20250422115456_29.6269968152046_1.87195399416845,15,SD,WT
2025-04-23,Purple1,559,20231117,Male,546.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),27.0,408,0.823529411764706,0.125,20250423114058_103.925004601479_1.58976407139237,15,SD,WT
2025-04-24,Purple1,559,20231117,Male,549.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),25.0,375,0.928,0.0613333333333333,20250424111616_23.1189955025911_1.86307419123984,15,SD,WT
2025-04-03,Purple1,559,20231117,Male,545.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),24.0,367,0.920980926430518,0.0653950953678474,20250403111335_171.983999758959_1.14445772917803,15,SD,WT
2025-04-25,Purple1,559,20231117,Male,549.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),23.0,351,0.883190883190883,0.0712250712250712,20250425113545_215.174994617701_1.56131993982496,15,SD,WT
2025-04-26,Purple1,559,20231117,Male,545.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),22.0,344,0.825581395348837,0.113372093023256,20250426112357_168.278004974127_1.93245334646779,15,SD,WT
2025-04-28,Purple1,559,20231117,Male,546.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),23.0,357,0.913165266106443,0.0644257703081232,20250428111133_145.981002599001_1.86916948198306,15,SD,WT
2025-04-29,Purple1,559,20231117,Male,550.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),25.0,381,0.876640419947507,0.0761154855643045,20250429120213_156.428994610906_1.4885366633722,15,SD,WT
2025-04-30,Purple1,559,20231117,Male,552.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),26.0,395,0.918987341772152,0.0683544303797468,20250430113912_121.532000228763_1.13592951545492,15,SD,WT
2025-05-01,Purple1,559,20231117,Male,556.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),23.0,351,0.843304843304843,0.108262108262108,20250501111128_154.002001136541_1.13195414700244,15,SD,WT
2025-05-02,Purple1,559,20231117,Male,538.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),26.0,398,0.912060301507538,0.0577889447236181,20250502113051_57.328999042511_1.0435153782281,15,SD,WT
2025-05-03,Purple1,559,20231117,Male,550.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),23.0,347,0.876080691642651,0.0922190201729107,20250503113858_129.825990647078_1.49185913028157,15,SD,WT
2025-05-05,Purple1,559,20231117,Male,546.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),22.0,332,0.912650602409639,0.0662650602409639,20250505111848_45.5259952694178_1.85230369658105,15,SD,WT
2025-05-07,Purple1,559,20231117,Male,550.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),22.0,338,0.890532544378698,0.103550295857988,20250507112650_246.18899859488_1.59056969179202,15,SD,WT
2025-05-09,Purple1,559,20231117,Male,542.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),23.0,359,0.933147632311978,0.0584958217270195,20250509113637_272.366999834776_1.89911313715118,15,SD,WT
2025-05-10,Purple1,559,20231117,Male,539.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),23.0,345,0.802898550724638,0.133333333333333,20250510113451_205.058996379375_1.86566199032642,15,SD,WT
2025-05-12,Purple1,559,20231117,Male,541.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),24.0,361,0.905817174515235,0.0692520775623269,20250512112558_156.990005448461_1.08507254925356,15,SD,WT
2025-05-13,Purple1,559,20231117,Male,543.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),21.0,321,0.909657320872274,0.0654205607476636,20250513111757_158.567999303341_1.48518623935163,15,SD,WT
2025-05-14,Purple1,559,20231117,Male,545.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),23.0,347,0.884726224783862,0.0576368876080692,20250514113048_97.5220017135143_1.89912979274594,15,SD,WT
2025-05-15,Purple1,559,20231117,Male,535.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),24.0,360,0.805555555555556,0.144444444444444,20250515114613_416.139997914433_1.82290649829048,15,SD,WT
2025-05-16,Purple1,559,20231117,Male,545.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),23.0,355,0.892957746478873,0.0816901408450704,20250516111838_125.078007951379_1.59225701518687,15,SD,WT
2025-05-17,Purple1,559,20231117,Male,547.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),23.0,345,0.91304347826087,0.0753623188405797,20250517111654_90.9660022705793_1.36410729088149,15,SD,WT
2025-05-19,Purple1,559,20231117,Male,548.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),23.0,351,0.914529914529914,0.0541310541310541,20250519112423_76.0540030896664_1.11995715653544,15,SD,WT
2025-05-20,Purple1,559,20231117,Male,543.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),22.0,343,0.790087463556851,0.160349854227405,20250520113232_140.340005233884_1.10020834763779,15,SD,WT
2025-05-21,Purple1,559,20231117,Male,540.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),21.0,326,0.907975460122699,0.0766871165644172,20250521112740_138.997998833656_1.33384308229586,15,SD,WT
2025-05-22,Purple1,559,20231117,Male,544.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),23.0,347,0.927953890489914,0.0432276657060519,20250522113745_65.4119968414307_1.11049115299375,15,SD,WT
2025-05-23,Purple1,559,20231117,Male,552.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),23.0,349,0.931232091690544,0.0630372492836676,20250523112815_288.93300332129_1.46472431694453,15,SD,WT
2025-05-26,Purple1,559,20231117,Male,548.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),16.0,242,0.789256198347108,0.173553719008265,20250526111038_145.866991952062_1.47760102841407,15,SD,WT
2025-05-27,Purple1,559,20231117,Male,545.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),23.0,349,0.896848137535817,0.0630372492836676,20250527111803_185.886006429791_1.38623140355311,15,SD,WT
2025-05-28,Purple1,559,20231117,Male,546.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6_probe,Oddball,Tone-BBN,Probe trials,Round 3,train,Oddball (Catch),20.0,332,0.768488745980707,0.192771084337349,20250528113107_141.136993467808_1.49214715929943,16,SD,WT
2025-05-29,Purple1,559,20231117,Male,545.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Between Probes,train,Oddball (Standard),24.0,364,0.909340659340659,0.0796703296703297,20250529112524_122.007002681494_1.82964611861821,15,SD,WT
2025-05-30,Purple1,559,20231117,Male,538.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Between Probes,train,Oddball (Standard),23.0,350,0.811428571428571,0.157142857142857,20250530113152_227.983001992106_1.03042926598166,15,SD,WT
2025-05-31,Purple1,559,20231117,Male,539.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6_probe,Oddball,Tone-BBN,Probe trials,Round 3,train,Oddball (Catch),22.0,365,0.918367346938776,0.0794520547945206,20250531113230_521.89199924469_1.1184891701355,16,SD,WT
2025-06-02,Purple1,559,20231117,Male,543.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Between Probes,train,Oddball (Standard),19.0,290,0.886206896551724,0.0620689655172414,20250602112207_145.427002385259_1.44947140321996,15,SD,WT
2025-06-03,Purple1,559,20231117,Male,543.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6_probe,Oddball,Tone-BBN,Probe trials,Round 3,train,Oddball (Catch),22.0,365,0.921052631578947,0.073972602739726,20250603112136_267.033997178078_1.16360141148866,16,SD,WT
2025-06-04,Purple1,559,20231117,Male,540.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Between Probes,train,Oddball (Standard),24.0,367,0.904632152588556,0.0762942779291553,20250604112612_71.0759975016117_1.65773971574362,15,SD,WT
2025-06-05,Purple1,559,20231117,Male,537.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6_probe,Oddball,Tone-BBN,Probe trials,Round 3,train,Oddball (Catch),22.0,365,0.895043731778426,0.0958904109589041,20250605112552_55.0720006227493_1.70391346501775,16,SD,WT
2025-06-06,Purple1,559,20231117,Male,531.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Between Probes,train,Oddball (Standard),22.0,343,0.795918367346939,0.137026239067055,20250606113741_339.235999435186_1.50346948354481,15,SD,WT
2025-06-07,Purple1,559,20231117,Male,535.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Between Probes,train,Oddball (Standard),22.0,343,0.915451895043732,0.0787172011661808,20250607112109_87.4200046062469_1.87192911935637,15,SD,WT
2025-06-09,Purple1,559,20231117,Male,544.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6_probe,Oddball,Tone-BBN,Probe trials,Round 3,train,Oddball (Catch),21.0,345,0.929012345679012,0.0753623188405797,20250609111931_133.863999322057_1.40340290193512,16,SD,WT
2025-06-10,Purple1,559,20231117,Male,548.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6_probe,Oddball,Tone-BBN,Probe trials,Round 3,train,Oddball (Catch),21.0,347,0.920245398773006,0.0720461095100865,20250610112940_120.932999253273_1.54718625065313,16,SD,WT
2025-06-12,Purple1,559,20231117,Male,528.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6_probe,Oddball,Tone-BBN,Probe trials,Round 3,train,Oddball (Catch),21.0,348,0.895705521472393,0.114942528735632,20250612113121_202.325999736786_1.89831298711497,16,SD,WT
2025-07-01,Green1,498,20231201,Male,558.0,Fmr1-LE_KO,,,8kHz_70dB_BBN_60dB_8s_4-6_catch,Oddball,Tone-BBN,Catch trials,Round 4,train,Oddball (Catch),9.0,238,0.818181818181818,0.189075630252101,20250701143323_213.851998373866_1.43552667003327,25,Fmr1,KO
2025-07-03,Green1,498,20231201,Male,546.0,Fmr1-LE_KO,,,32kHz_70dB_BBN_60dB_8s_4-6_catch,Oddball,Tone-BBN,Catch trials,Round 4,train,Oddball (Catch),8.0,215,0.798449612403101,0.26046511627907,20250703150421_67.5830069929361_1.04045007498903,25,Fmr1,KO
2025-07-04,Green1,498,20231201,Male,559.0,Fmr1-LE_KO,,,16kHz_70dB_BBN_60dB_8s_4-6_catch,Oddball,Tone-BBN,Catch trials,Round 4,train,Oddball (Catch),8.0,209,0.816,0.181818181818182,20250704142622_314.286999776959_1.63278258870884,25,Fmr1,KO
2025-07-07,Green1,498,20231201,Male,560.0,Fmr1-LE_KO,,,8kHz_70dB_BBN_60dB_8s_4-6_catch,Oddball,Tone-BBN,Catch trials,Round 4,train,Oddball (Catch),6.0,161,0.824742268041237,0.254658385093168,20250707143107_277.831997349858_1.33701347240128,25,Fmr1,KO
2025-07-08,Green1,498,20231201,Male,543.0,Fmr1-LE_KO,,,4kHz_70dB_BBN_60dB_8s_4-6_catch,Oddball,Tone-BBN,Catch trials,Round 4,train,Oddball (Catch),8.0,201,0.694214876033058,0.388059701492537,20250708144621_125.181004777551_1.1628804357261,25,Fmr1,KO
2025-07-09,Green1,498,20231201,Male,549.0,Fmr1-LE_KO,,,32kHz_70dB_BBN_60dB_8s_4-6_catch,Oddball,Tone-BBN,Catch trials,Round 4,train,Oddball (Catch),9.0,238,0.825174825174825,0.247899159663866,20250709143653_269.746997952461_1.27661203306779,25,Fmr1,KO
2025-07-10,Green1,498,20231201,Male,547.0,Fmr1-LE_KO,,,16kHz_70dB_BBN_60dB_8s_4-6_catch,Oddball,Tone-BBN,Catch trials,Round 4,train,Oddball (Catch),7.0,189,0.734513274336283,0.301587301587302,20250710144957_311.809000745416_1.78689113497672,25,Fmr1,KO
2025-07-11,Green1,498,20231201,Male,540.0,Fmr1-LE_KO,,,4kHz_70dB_BBN_60dB_8s_4-6_catch,Oddball,Tone-BBN,Catch trials,Round 4,train,Oddball (Catch),9.0,241,0.655172413793103,0.369294605809129,20250711144446_184.02800001204_1.00417591569952,25,Fmr1,KO
2025-07-12,Green1,498,20231201,Male,538.0,Fmr1-LE_KO,,,32kHz_70dB_BBN_60dB_8s_4-6_catch,Oddball,Tone-BBN,Catch trials,Round 4,train,Oddball (Catch),9.0,226,0.772058823529412,0.31858407079646,20250712142548_217.772999033332_1.21262245470371,25,Fmr1,KO
2025-07-14,Green1,498,20231201,Male,548.0,Fmr1-LE_KO,,,4kHz_70dB_BBN_60dB_8s_4-6_catch,Oddball,Tone-BBN,Catch trials,Round 4,train,Oddball (Catch),5.0,128,0.831168831168831,0.2890625,20250714143559_350.390002503991_1.76094416816976,25,Fmr1,KO
2025-07-15,Green1,498,20231201,Male,545.0,Fmr1-LE_KO,,,16kHz_70dB_BBN_60dB_8s_4-6_catch,Oddball,Tone-BBN,Catch trials,Round 4,train,Oddball (Catch),7.0,179,0.616822429906542,0.446927374301676,20250715144829_52.3189980536699_1.19793451164892,25,Fmr1,KO
2025-08-19,Purple1,559,20231117,Male,553.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6_catch,Oddball,Tone-BBN,Catch trials,Round 4,train,Oddball (Catch),12.0,318,0.774869109947644,0.210691823899371,20250819111550_199.408001080155_1.67409212341648,25,SD,WT
2025-08-20,Purple1,559,20231117,Male,536.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6_catch,Oddball,Tone-BBN,Catch trials,Round 4,train,Oddball (Catch),12.0,316,0.825396825396825,0.151898734177215,20250820105859_132.689996436238_1.10658518530881,25,SD,WT
